Date,Open,High,Low,Close,Volume
2023-01-18T18:00:00Z,1905.355,1906.58,1902.41,1904.51,6129.0
2023-01-18T22:00:00Z,1904.51,1909.565,1901.43,1902.02,7375.0
2023-01-19T02:00:00Z,1902.02,1911.02,1901.035,1910.105,7549.0
2023-01-19T06:00:00Z,1910.105,1916.84,1906.505,1910.4,9134.0
2023-01-19T10:00:00Z,1910.4,1913.515,1906.73,1913.245,11544.0
2023-01-19T14:00:00Z,1913.245,1923.345,1912.87,1920.115,14191.0
2023-01-19T18:00:00Z,1920.115,1935.21,1919.87,1932.26,9783.0
2023-01-19T22:00:00Z,1932.26,1934.89,1929.46,1931.745,5468.0
2023-01-20T02:00:00Z,1931.745,1932.58,1923.24,1928.04,6916.0
2023-01-20T06:00:00Z,1928.04,1937.58,1926.25,1929.45,12955.0
2023-01-20T10:00:00Z,1929.45,1931.39,1923.985,1924.205,13359.0
2023-01-20T14:00:00Z,1924.205,1931.05,1920.72,1925.195,15981.0
2023-01-20T18:00:00Z,1925.195,1931.03,1924.795,1926.06,5627.0
2023-01-22T22:00:00Z,1926.06,1933.83,1923.91,1932.55,4812.0
2023-01-23T02:00:00Z,1932.55,1935.59,1926.165,1926.25,5619.0
2023-01-23T06:00:00Z,1926.25,1927.485,1918.965,1926.02,14477.0
2023-01-23T10:00:00Z,1926.02,1929.44,1918.845,1922.01,9729.0
2023-01-23T14:00:00Z,1922.01,1926.4,1911.435,1923.955,17854.0
2023-01-23T18:00:00Z,1923.955,1931.785,1923.835,1931.34,5935.0
2023-01-23T22:00:00Z,1931.34,1935.87,1930.85,1935.87,3250.0
2023-01-24T02:00:00Z,1935.87,1937.135,1931.92,1934.11,3438.0
2023-01-24T06:00:00Z,1934.11,1942.555,1933.95,1936.19,8804.0
2023-01-24T10:00:00Z,1936.19,1939.44,1930.435,1932.535,7701.0
2023-01-24T14:00:00Z,1932.535,1936.69,1917.22,1933.975,21466.0
2023-01-24T18:00:00Z,1933.975,1938.275,1933.16,1937.315,3580.0
2023-01-24T22:00:00Z,1937.315,1938.88,1935.01,1937.405,3560.0
2023-01-25T02:00:00Z,1937.405,1939.74,1925.88,1927.66,6789.0
2023-01-25T06:00:00Z,1927.66,1933.875,1926.45,1928.04,10758.0
2023-01-25T10:00:00Z,1928.04,1928.525,1919.945,1922.35,11958.0
2023-01-25T14:00:00Z,1922.35,1940.525,1921.81,1937.37,24501.0
2023-01-25T18:00:00Z,1937.37,1948.1,1937.37,1946.325,8451.0
2023-01-25T22:00:00Z,1946.325,1949.26,1942.6,1945.655,4881.0
2023-01-26T02:00:00Z,1945.655,1948.825,1943.725,1947.575,5076.0
2023-01-26T06:00:00Z,1947.575,1949.045,1933.945,1936.855,13687.0
2023-01-26T10:00:00Z,1936.855,1939.645,1931.365,1937.705,14323.0
2023-01-26T14:00:00Z,1937.705,1942.44,1918.695,1926.66,24183.0
2023-01-26T18:00:00Z,1926.66,1933.175,1926.485,1929.215,7167.0
2023-01-26T22:00:00Z,1929.215,1934.905,1929.0,1930.15,4873.0
2023-01-27T02:00:00Z,1930.15,1931.17,1919.88,1925.135,6312.0
2023-01-27T06:00:00Z,1925.135,1928.25,1922.195,1925.695,8664.0
2023-01-27T10:00:00Z,1925.695,1935.05,1925.225,1928.885,10103.0
2023-01-27T14:00:00Z,1928.885,1932.26,1916.745,1928.605,19362.0
2023-01-27T18:00:00Z,1928.605,1932.075,1926.235,1927.73,5021.0
2023-01-29T22:00:00Z,1927.73,1931.13,1924.895,1927.805,7306.0
2023-01-30T02:00:00Z,1927.805,1934.565,1924.475,1931.435,7328.0
2023-01-30T06:00:00Z,1931.435,1932.245,1920.745,1924.76,11364.0
2023-01-30T10:00:00Z,1924.76,1930.84,1922.135,1929.17,7671.0
2023-01-30T14:00:00Z,1929.17,1929.67,1922.01,1924.42,7606.0
2023-01-30T18:00:00Z,1924.42,1924.7,1920.865,1923.2,3586.0
2023-01-30T22:00:00Z,1923.2,1927.43,1921.185,1925.25,4467.0
2023-01-31T02:00:00Z,1925.25,1926.42,1917.125,1917.415,5724.0
2023-01-31T06:00:00Z,1917.415,1917.415,1902.725,1903.88,11633.0
2023-01-31T10:00:00Z,1903.88,1920.345,1900.87,1919.74,15754.0
2023-01-31T14:00:00Z,1919.74,1930.575,1918.57,1929.61,15540.0
2023-01-31T18:00:00Z,1929.61,1931.19,1927.28,1928.235,5645.0
2023-01-31T22:00:00Z,1928.235,1928.815,1925.65,1927.175,4267.0
2023-02-01T02:00:00Z,1927.175,1928.545,1924.595,1926.14,4611.0
2023-02-01T06:00:00Z,1926.14,1929.28,1923.34,1925.14,7206.0
2023-02-01T10:00:00Z,1925.14,1933.25,1923.78,1929.355,9911.0
2023-02-01T14:00:00Z,1929.355,1932.96,1920.58,1925.755,18564.0
2023-02-01T18:00:00Z,1925.755,1954.645,1921.41,1950.145,38703.0
2023-02-01T22:00:00Z,1950.145,1957.31,1950.145,1952.895,9106.0
2023-02-02T02:00:00Z,1952.895,1954.5,1951.56,1952.72,6490.0
2023-02-02T06:00:00Z,1952.72,1959.77,1951.32,1956.495,11790.0
2023-02-02T10:00:00Z,1956.495,1957.33,1943.435,1944.355,16994.0
2023-02-02T14:00:00Z,1944.355,1947.25,1911.95,1912.215,28741.0
2023-02-02T18:00:00Z,1912.215,1918.65,1911.375,1912.69,12499.0
2023-02-02T22:00:00Z,1912.69,1918.3,1911.885,1917.865,7806.0
2023-02-03T02:00:00Z,1917.865,1918.65,1913.87,1915.07,6897.0
2023-02-03T06:00:00Z,1915.07,1918.295,1910.145,1913.335,12253.0
2023-02-03T10:00:00Z,1913.335,1917.115,1882.83,1886.85,23159.0
2023-02-03T14:00:00Z,1886.85,1886.85,1862.81,1863.53,36242.0
2023-02-03T18:00:00Z,1863.53,1867.07,1861.43,1865.695,11158.0
2023-02-05T22:00:00Z,1865.695,1873.565,1862.13,1872.835,10995.0
2023-02-06T02:00:00Z,1872.835,1878.735,1871.71,1878.095,9128.0
2023-02-06T06:00:00Z,1878.095,1881.405,1870.165,1873.275,13387.0
2023-02-06T10:00:00Z,1873.275,1874.155,1868.27,1871.7,9910.0
2023-02-06T14:00:00Z,1871.7,1875.83,1863.14,1866.03,12929.0
2023-02-06T18:00:00Z,1866.03,1871.355,1864.36,1867.695,6292.0
2023-02-06T22:00:00Z,1867.695,1873.625,1867.11,1873.625,5437.0
2023-02-07T02:00:00Z,1873.625,1875.69,1871.735,1875.015,6510.0
2023-02-07T06:00:00Z,1875.015,1878.05,1871.21,1873.42,11190.0
2023-02-07T10:00:00Z,1873.42,1875.515,1865.76,1869.9,14705.0
2023-02-07T14:00:00Z,1869.9,1884.41,1866.71,1880.675,20529.0
2023-02-07T18:00:00Z,1880.675,1882.8,1865.05,1871.885,21637.0
2023-02-07T22:00:00Z,1871.885,1878.465,1871.49,1876.11,4890.0
2023-02-08T02:00:00Z,1876.11,1878.435,1874.36,1877.015,4557.0
2023-02-08T06:00:00Z,1877.015,1886.515,1873.33,1886.07,12617.0
2023-02-08T10:00:00Z,1886.07,1886.07,1872.695,1877.825,11506.0
2023-02-08T14:00:00Z,1877.825,1883.175,1869.16,1875.82,17812.0
2023-02-08T18:00:00Z,1875.82,1879.925,1873.84,1875.55,6957.0
2023-02-08T22:00:00Z,1875.55,1877.025,1872.08,1877.025,4057.0
2023-02-09T02:00:00Z,1877.025,1881.49,1876.81,1879.14,4693.0
2023-02-09T06:00:00Z,1879.14,1885.525,1876.875,1883.155,10600.0
2023-02-09T10:00:00Z,1883.155,1889.815,1879.81,1889.59,9320.0
2023-02-09T14:00:00Z,1889.59,1890.25,1863.0,1868.555,20067.0
2023-02-09T18:00:00Z,1868.555,1869.685,1858.975,1861.78,10985.0
2023-02-09T22:00:00Z,1861.78,1865.54,1859.145,1862.255,6031.0
2023-02-10T02:00:00Z,1862.255,1863.5,1852.835,1860.19,7727.0
2023-02-10T06:00:00Z,1860.19,1872.21,1857.655,1864.295,19954.0
2023-02-10T10:00:00Z,1864.295,1868.655,1860.64,1867.05,11057.0
2023-02-10T14:00:00Z,1867.05,1868.585,1856.44,1861.78,15862.0
2023-02-10T18:00:00Z,1861.78,1865.775,1861.255,1865.35,5640.0
2023-02-12T22:00:00Z,1865.35,1865.43,1858.18,1861.555,4450.0
2023-02-13T02:00:00Z,1861.555,1862.49,1857.05,1859.765,5769.0
2023-02-13T06:00:00Z,1859.765,1866.64,1854.73,1857.165,10838.0
2023-02-13T10:00:00Z,1857.165,1863.05,1853.94,1857.015,7988.0
2023-02-13T14:00:00Z,1857.015,1859.395,1850.7,1851.64,10675.0
2023-02-13T18:00:00Z,1851.64,1855.79,1850.525,1853.74,3673.0
2023-02-13T22:00:00Z,1853.74,1856.805,1853.36,1856.63,3167.0
2023-02-14T02:00:00Z,1856.63,1859.49,1855.715,1859.46,3248.0
2023-02-14T06:00:00Z,1859.46,1864.935,1857.935,1862.695,10149.0
2023-02-14T10:00:00Z,1862.695,1870.8,1850.516,1862.635,25034.0
2023-02-14T14:00:00Z,1862.635,1866.395,1843.26,1849.825,45470.0
2023-02-14T18:00:00Z,1849.825,1858.93,1849.635,1854.435,10072.0
2023-02-14T22:00:00Z,1854.435,1859.395,1853.58,1859.045,4409.0
2023-02-15T02:00:00Z,1859.045,1860.19,1845.24,1846.48,8807.0
2023-02-15T06:00:00Z,1846.48,1846.695,1831.89,1835.73,17377.0
2023-02-15T10:00:00Z,1835.73,1838.97,1831.855,1834.785,16389.0
2023-02-15T14:00:00Z,1834.785,1838.755,1830.62,1834.995,16435.0
2023-02-15T18:00:00Z,1834.995,1838.69,1833.815,1836.005,4492.0
2023-02-15T22:00:00Z,1836.005,1842.33,1834.58,1841.445,5851.0
2023-02-16T02:00:00Z,1841.445,1842.645,1835.41,1837.11,5424.0
2023-02-16T06:00:00Z,1837.11,1844.87,1834.4,1835.615,10368.0
2023-02-16T10:00:00Z,1835.615,1840.435,1827.725,1830.9,14319.0
2023-02-16T14:00:00Z,1830.9,1843.92,1827.665,1842.51,14616.0
2023-02-16T18:00:00Z,1842.51,1845.32,1835.955,1836.52,10191.0
2023-02-16T22:00:00Z,1836.52,1836.52,1828.97,1829.05,5700.0
2023-02-17T02:00:00Z,1829.05,1830.68,1823.965,1827.605,5304.0
2023-02-17T06:00:00Z,1827.605,1828.275,1818.975,1825.915,11280.0
2023-02-17T10:00:00Z,1825.915,1830.395,1821.89,1827.645,10861.0
2023-02-17T14:00:00Z,1827.645,1842.83,1822.715,1840.9,19158.0
2023-02-17T18:00:00Z,1840.9,1843.685,1840.295,1842.565,5459.0
2023-02-19T22:00:00Z,1842.565,1842.565,1837.36,1840.49,4243.0
2023-02-20T02:00:00Z,1840.49,1844.895,1839.54,1844.55,4874.0
2023-02-20T06:00:00Z,1844.55,1847.57,1841.16,1843.935,8001.0
2023-02-20T10:00:00Z,1843.935,1846.89,1842.645,1846.465,6433.0
2023-02-20T14:00:00Z,1846.465,1847.075,1840.815,1840.945,4951.0
2023-02-20T18:00:00Z,1840.945,1845.72,1840.645,1843.76,1019.0
2023-02-20T22:00:00Z,1843.76,1843.835,1840.095,1842.37,3320.0
2023-02-21T02:00:00Z,1842.37,1843.52,1837.15,1839.795,4697.0
2023-02-21T06:00:00Z,1839.795,1839.845,1831.15,1835.565,12323.0
2023-02-21T10:00:00Z,1835.565,1837.165,1830.29,1836.82,8046.0
2023-02-21T14:00:00Z,1836.82,1843.905,1832.195,1836.805,18279.0
2023-02-21T18:00:00Z,1836.805,1837.5,1831.825,1834.915,4566.0
2023-02-21T22:00:00Z,1834.915,1838.505,1834.885,1836.375,3761.0
2023-02-22T02:00:00Z,1836.375,1837.665,1834.666,1837.03,3425.0
2023-02-22T06:00:00Z,1837.03,1841.28,1832.975,1834.03,7251.0
2023-02-22T10:00:00Z,1834.03,1846.07,1832.165,1838.67,10336.0
2023-02-22T14:00:00Z,1838.67,1839.115,1830.755,1833.225,13644.0
2023-02-22T18:00:00Z,1833.225,1834.31,1823.56,1825.305,13378.0
2023-02-22T22:00:00Z,1825.305,1828.875,1823.205,1827.805,4273.0
2023-02-23T02:00:00Z,1827.805,1830.495,1826.415,1828.96,4689.0
2023-02-23T06:00:00Z,1828.96,1833.9,1825.73,1826.32,7870.0
2023-02-23T10:00:00Z,1826.32,1828.56,1817.55,1825.535,11993.0
2023-02-23T14:00:00Z,1825.535,1830.21,1818.53,1821.28,18064.0
2023-02-23T18:00:00Z,1821.28,1824.195,1819.23,1822.3,4822.0
2023-02-23T22:00:00Z,1822.3,1827.265,1822.26,1826.145,6627.0
2023-02-24T02:00:00Z,1826.145,1827.885,1824.12,1824.655,5921.0
2023-02-24T06:00:00Z,1824.655,1826.4,1819.78,1821.675,9499.0
2023-02-24T10:00:00Z,1821.675,1824.165,1811.74,1815.68,18598.0
2023-02-24T14:00:00Z,1815.68,1815.985,1809.03,1809.94,20624.0
2023-02-24T18:00:00Z,1809.94,1813.495,1809.01,1810.985,4030.0
2023-02-26T22:00:00Z,1810.985,1814.265,1810.405,1813.97,4759.0
2023-02-27T02:00:00Z,1813.97,1814.03,1806.705,1808.81,5095.0
2023-02-27T06:00:00Z,1808.81,1813.76,1807.22,1808.435,10129.0
2023-02-27T10:00:00Z,1808.435,1816.375,1808.35,1815.275,8466.0
2023-02-27T14:00:00Z,1815.275,1820.2,1812.66,1818.74,10084.0
2023-02-27T18:00:00Z,1818.74,1820.185,1816.055,1817.25,4106.0
2023-02-27T22:00:00Z,1817.25,1818.23,1815.43,1817.34,2514.0
2023-02-28T02:00:00Z,1817.34,1819.465,1812.275,1813.445,3123.0
2023-02-28T06:00:00Z,1813.445,1817.04,1804.685,1810.365,8581.0
2023-02-28T10:00:00Z,1810.365,1814.26,1807.35,1814.035,7494.0
2023-02-28T14:00:00Z,1814.035,1831.175,1813.08,1829.355,15232.0
2023-02-28T18:00:00Z,1829.355,1830.85,1826.36,1826.67,5321.0
2023-02-28T22:00:00Z,1826.67,1829.525,1823.15,1829.18,4436.0
2023-03-01T02:00:00Z,1829.18,1832.69,1827.465,1831.135,4194.0
2023-03-01T06:00:00Z,1831.135,1838.07,1830.505,1831.78,10665.0
2023-03-01T10:00:00Z,1831.78,1841.73,1830.865,1837.305,9350.0
2023-03-01T14:00:00Z,1837.305,1844.83,1833.5,1837.28,17566.0
2023-03-01T18:00:00Z,1837.28,1839.175,1836.58,1836.65,3720.0
2023-03-01T22:00:00Z,1836.65,1838.54,1831.11,1833.165,4000.0
2023-03-02T02:00:00Z,1833.165,1836.065,1832.275,1833.59,3731.0
2023-03-02T06:00:00Z,1833.59,1835.315,1830.05,1831.98,7350.0
2023-03-02T10:00:00Z,1831.98,1837.68,1830.16,1832.32,9251.0
2023-03-02T14:00:00Z,1832.32,1839.03,1832.09,1833.78,12879.0
2023-03-02T18:00:00Z,1833.78,1838.165,1832.9,1835.94,4078.0
2023-03-02T22:00:00Z,1835.94,1841.585,1835.94,1838.845,4064.0
2023-03-03T02:00:00Z,1838.845,1841.155,1837.915,1839.045,3121.0
2023-03-03T06:00:00Z,1839.045,1847.46,1839.02,1845.88,6393.0
2023-03-03T10:00:00Z,1845.88,1849.3,1844.605,1847.02,6369.0
2023-03-03T14:00:00Z,1847.02,1848.35,1839.115,1847.405,13402.0
2023-03-03T18:00:00Z,1847.405,1856.39,1846.655,1855.435,4346.0
2023-03-05T22:00:00Z,1855.435,1855.435,1850.81,1852.71,3481.0
2023-03-06T02:00:00Z,1852.71,1856.53,1851.11,1854.33,3745.0
2023-03-06T06:00:00Z,1854.33,1858.31,1850.675,1851.5,6598.0
2023-03-06T10:00:00Z,1851.5,1853.3,1847.325,1851.605,5455.0
2023-03-06T14:00:00Z,1851.605,1854.085,1848.5,1850.475,8695.0
2023-03-06T18:00:00Z,1850.475,1850.475,1845.225,1846.88,3481.0
2023-03-06T22:00:00Z,1846.88,1848.545,1844.18,1847.98,3061.0
2023-03-07T02:00:00Z,1847.98,1850.545,1846.62,1847.535,3138.0
2023-03-07T06:00:00Z,1847.535,1851.705,1843.475,1843.795,6258.0
2023-03-07T10:00:00Z,1843.795,1844.37,1833.485,1835.53,5804.0
2023-03-07T14:00:00Z,1835.53,1835.575,1815.71,1817.13,21038.0
2023-03-07T18:00:00Z,1817.13,1818.125,1812.775,1813.34,5447.0
2023-03-07T22:00:00Z,1813.34,1814.51,1811.44,1812.405,4131.0
2023-03-08T02:00:00Z,1812.405,1813.07,1809.425,1812.185,3299.0
2023-03-08T06:00:00Z,1812.185,1815.32,1811.555,1813.81,5700.0
2023-03-08T10:00:00Z,1813.81,1816.69,1812.28,1813.71,7563.0
2023-03-08T14:00:00Z,1813.71,1824.305,1813.075,1815.735,14692.0
2023-03-08T18:00:00Z,1815.735,1816.46,1812.945,1813.83,3603.0
2023-03-08T22:00:00Z,1813.83,1816.525,1812.3,1812.395,3334.0
2023-03-09T02:00:00Z,1812.395,1816.115,1811.985,1815.125,2459.0
2023-03-09T06:00:00Z,1815.125,1819.2,1812.81,1817.085,6156.0
2023-03-09T10:00:00Z,1817.085,1825.375,1815.535,1825.22,6472.0
2023-03-09T14:00:00Z,1825.22,1835.725,1824.005,1829.395,11377.0
2023-03-09T18:00:00Z,1829.395,1835.06,1828.28,1830.915,5911.0
2023-03-09T22:00:00Z,1830.915,1834.915,1830.2,1831.115,5087.0
2023-03-10T02:00:00Z,1831.115,1833.265,1827.815,1831.04,4356.0
2023-03-10T06:00:00Z,1831.04,1837.41,1830.27,1831.655,7036.0
2023-03-10T10:00:00Z,1831.655,1845.06,1830.945,1842.55,14284.0
2023-03-10T14:00:00Z,1842.55,1867.495,1839.995,1864.31,30720.0
2023-03-10T18:00:00Z,1864.31,1870.245,1860.955,1867.035,9515.0
2023-03-12T21:00:00Z,1867.035,1894.68,1867.035,1877.005,22554.0
2023-03-13T01:00:00Z,1877.005,1888.9,1872.205,1881.54,14872.0
2023-03-13T05:00:00Z,1881.54,1886.175,1871.535,1885.585,15054.0
2023-03-13T09:00:00Z,1885.585,1902.875,1880.96,1899.455,35097.0
2023-03-13T13:00:00Z,1899.455,1913.13,1893.63,1909.185,31099.0
2023-03-13T17:00:00Z,1909.185,1914.695,1908.03,1913.63,12364.0
2023-03-13T21:00:00Z,1913.63,1914.225,1910.055,1912.49,4720.0
2023-03-14T01:00:00Z,1912.49,1912.88,1901.665,1904.245,8761.0
2023-03-14T05:00:00Z,1904.245,1913.575,1900.79,1904.425,18629.0
2023-03-14T09:00:00Z,1904.425,1912.02,1899.405,1910.06,22486.0
2023-03-14T13:00:00Z,1910.06,1910.835,1895.435,1908.765,19487.0
2023-03-14T17:00:00Z,1908.765,1910.34,1902.32,1903.865,9321.0
2023-03-14T21:00:00Z,1903.865,1905.045,1900.015,1901.785,2954.0
2023-03-15T01:00:00Z,1901.785,1905.745,1901.03,1901.855,4479.0
2023-03-15T05:00:00Z,1901.855,1902.47,1885.79,1887.605,12586.0
2023-03-15T09:00:00Z,1887.605,1930.25,1886.715,1927.88,42166.0
2023-03-15T13:00:00Z,1927.88,1937.39,1917.45,1933.63,43913.0
2023-03-15T17:00:00Z,1933.63,1937.135,1909.09,1918.73,24928.0
2023-03-15T21:00:00Z,1918.73,1924.45,1913.26,1913.6,6678.0
2023-03-16T01:00:00Z,1913.6,1915.345,1907.56,1913.39,11481.0
2023-03-16T05:00:00Z,1913.39,1922.615,1912.395,1919.1,19016.0
2023-03-16T09:00:00Z,1919.1,1931.915,1917.735,1930.445,16842.0
2023-03-16T13:00:00Z,1930.445,1933.54,1913.43,1914.93,30185.0
2023-03-16T17:00:00Z,1914.93,1921.215,1914.64,1919.34,9053.0
2023-03-16T21:00:00Z,1919.34,1922.48,1918.48,1919.59,3916.0
2023-03-17T01:00:00Z,1919.59,1931.06,1918.305,1931.0,9438.0
2023-03-17T05:00:00Z,1931.0,1934.48,1927.435,1928.785,12109.0
2023-03-17T09:00:00Z,1928.785,1946.115,1928.175,1945.045,14417.0
2023-03-17T13:00:00Z,1945.045,1964.975,1944.46,1961.87,32598.0
2023-03-17T17:00:00Z,1961.87,1988.335,1961.55,1988.305,23335.0
2023-03-19T21:00:00Z,1988.305,1988.305,1971.945,1972.215,13974.0
2023-03-20T01:00:00Z,1972.215,1975.54,1968.185,1974.96,14989.0
2023-03-20T05:00:00Z,1974.96,2009.85,1974.525,1996.395,34358.0
2023-03-20T09:00:00Z,1996.395,1999.42,1972.53,1974.565,34064.0
2023-03-20T13:00:00Z,1974.565,1984.895,1965.99,1974.87,29678.0
2023-03-20T17:00:00Z,1974.87,1984.41,1974.265,1978.975,11225.0
2023-03-20T21:00:00Z,1978.975,1982.675,1975.52,1980.47,4692.0
2023-03-21T01:00:00Z,1980.47,1985.22,1979.255,1981.45,8364.0
2023-03-21T05:00:00Z,1981.45,1983.315,1962.95,1966.395,15577.0
2023-03-21T09:00:00Z,1966.395,1969.91,1960.535,1963.665,11371.0
2023-03-21T13:00:00Z,1963.665,1965.865,1940.225,1944.39,31033.0
2023-03-21T17:00:00Z,1944.39,1944.91,1935.465,1940.52,9535.0
2023-03-21T21:00:00Z,1940.52,1944.765,1939.59,1943.56,3185.0
2023-03-22T01:00:00Z,1943.56,1946.305,1937.995,1939.39,10943.0
2023-03-22T05:00:00Z,1939.39,1945.325,1934.345,1941.94,14830.0
2023-03-22T09:00:00Z,1941.94,1945.68,1937.13,1937.59,10857.0
2023-03-22T13:00:00Z,1937.59,1952.005,1937.435,1949.155,18723.0
2023-03-22T17:00:00Z,1949.155,1978.915,1945.03,1970.015,37103.0
2023-03-22T21:00:00Z,1970.015,1973.875,1964.615,1972.945,6074.0
2023-03-23T01:00:00Z,1972.945,1978.26,1966.37,1977.845,11060.0
2023-03-23T05:00:00Z,1977.845,1983.7,1974.34,1976.57,15312.0
2023-03-23T09:00:00Z,1976.57,1980.795,1966.59,1972.0,17821.0
2023-03-23T13:00:00Z,1972.0,1995.235,1971.465,1994.275,20988.0
2023-03-23T17:00:00Z,1994.275,2003.36,1988.15,1993.495,19611.0
2023-03-23T21:00:00Z,1993.495,1994.665,1989.825,1993.88,4580.0
