Metode,TF,Order,Direction,SL,TP,Total Entry,WR,PF Net,Net Profit,EV/Trade,Avg Win/Loss,Max DD,Recovery Factor,Max Consecutive Loss,SQN,OOS PF,Monte Carlo Pass,MC 95% DD,Positive Year,Worst Year,Periode Backtest,History,Sample v11,Corr Max,Corr Gate,Python Script,MT5 Script
ND_VM_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,512,27.34375,0.8616298811544987,-10953.599999999999,-21.393749999999997,$487.20 / -$212.80,109.11733210953054,-0.9597644749754644,13,-1.5515234006204386,0.7016129032258064,FAIL,226.02541606647978,45.833333333333336,2008,2003 – 2026,23.315423226100844,512/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_ATR_BO_f8s21_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,740,31.08108108108108,1.0105301379811185,1160.0,1.5675675675675675,$484.00 / -$216.00,73.665757693806,0.15335801163405605,14,0.13162149005074747,1.1203703703703705,FAIL,149.92785604113112,50.0,2006,2003 – 2026,23.315423226100844,740/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ATR_BO_f8s21_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_ALL_DONCH_BO_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,577,35.18197573656846,0.987616099071207,-985.600000000001,-1.7081455805892565,$387.20 / -$212.80,56.2713719053483,-0.14973262032085527,11,-0.14320346649074214,1.128794207741576,FAIL,136.70208484848268,45.833333333333336,2010,2003 – 2026,23.315423226100844,577/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_DONCH_BO_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_DONCH_BO_f8s21_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,468,30.34188034188034,0.9972554084597994,-190.40000000000236,-0.4068376068376119,$487.20 / -$212.80,73.85002669921468,-0.02458423716558224,13,-0.027348836717182953,1.3681001283697047,FAIL,125.14257871064443,37.5,2007,2003 – 2026,23.315423226100844,468/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_DONCH_BO_f8s21_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_HARAMI_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,589,35.99320882852292,1.023194591252667,1860.7999999999965,3.1592529711375152,$387.20 / -$212.80,45.797720797720864,0.2583870251055314,11,0.2662364347143961,1.0141747812153332,FAIL,114.39325776349328,37.5,2021,2003 – 2026,23.315423226100844,589/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_HARAMI_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_HARAMI_f3s8_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,691,32.41678726483357,1.0747878499484496,7544.0,10.917510853835022,$484.00 / -$216.00,37.41582491582491,1.0607424071991,13,0.8759114710409407,1.0398208666182522,FAIL,106.77175585078854,45.833333333333336,2024,2003 – 2026,23.315423226100844,691/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_HARAMI_f3s8_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_ALL_MOMENTUM_XO_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,573,37.521815008726,1.0927458310580918,7065.5999999999985,12.330890052356018,$387.20 / -$212.80,35.25356967011323,1.5418994413407825,12,1.0160483260954734,1.3796579360489134,FAIL,84.68500926062546,50.0,2012,2003 – 2026,23.315423226100844,573/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_MOMENTUM_XO_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_REGCH_BO_f8s21_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,564,37.5886524822695,1.0958646616541348,7180.799999999999,12.73191489361702,$387.20 / -$212.80,30.80847288455149,1.615550755939523,14,1.0404515710488946,1.288847117794486,FAIL,84.05712612231068,58.333333333333336,2010,2003 – 2026,23.315423226100844,564/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_REGCH_BO_f8s21_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_T3_TREND_f5s13_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,460,31.304347826086957,1.0433044636908728,2911.9999999999955,6.330434782608686,$487.20 / -$212.80,68.7812059915505,0.33876221498371223,17,0.4182610844195316,1.4676113360323892,FAIL,104.63185146181216,50.0,2017,2003 – 2026,23.315423226100844,460/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_T3_TREND_f5s13_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_TRIX_ZERO_f3s8_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,572,36.36363636363637,1.039742212674543,3078.3999999999987,5.381818181818179,$387.20 / -$212.80,42.52937884723008,0.4219298245614026,11,0.4459533750274938,0.9545174411438428,FAIL,103.03937397659696,62.5,2020,2003 – 2026,23.315423226100844,572/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_TRIX_ZERO_f3s8_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_MTF_PIVOT_BO_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,587,35.604770017035776,1.00604686318972,486.3999999999976,0.8286201022146467,$387.20 / -$212.80,62.814421464505465,0.06763070077864242,11,0.06987829881125023,1.230361618331543,FAIL,130.5064163658235,37.5,2014,2003 – 2026,23.315423226100844,587/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_PIVOT_BO_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_VM_MACD_HIST_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,576,34.895833333333336,0.9752781954887216,-1972.800000000003,-3.425000000000005,$387.20 / -$212.80,76.12800000000081,-0.2591424968474125,12,-0.2874282085056656,1.1951938670204925,FAIL,143.2990953014878,41.666666666666664,2006,2003 – 2026,23.315423226100844,576/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_MACD_HIST_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_CORREL_REV_f3s8_GOLD_H1_SL0.03_TP2.0,H1,PENDING,BOTH,0.03,2.0,433,30.484988452655887,0.8104630135636514,-12018.666668110007,-27.75673595406468,$389.33 / -$210.67,123.16807740130355,-0.884940113902929,10,-2.0911191286951705,0.7022784809955336,FAIL,219.1656075580172,37.5,2026,2003 – 2026,23.315423226100844,433/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_CORREL_REV_f3s8_GOLD_H1_SL0.03_TP2.0.py,NOT PRESENT
ND_ALL_EMA_RIBBON_f8s21_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,582,35.738831615120276,1.011941618752764,950.3999999999987,1.6329896907216472,$387.20 / -$212.80,84.53329538986948,0.09998316781686527,12,0.13700903296178,1.4042170644001308,FAIL,120.26190584024883,50.0,2006,2003 – 2026,23.315423226100844,582/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_EMA_RIBBON_f8s21_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_ENGULF_f21s55_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,456,33.771929824561404,1.1674799581735795,10763.200000000003,23.60350877192983,$487.20 / -$212.80,32.75894130044009,2.5456953642384113,11,1.5225163311670376,1.3482456140350878,FAIL,65.012612804372,62.5,2015,2003 – 2026,23.315423226100844,456/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ENGULF_f21s55_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_ENGULF_f3s8_GOLD_H1_SL0.03_TP2.0,H1,PENDING,BOTH,0.03,2.0,416,37.01923076923077,1.0862885302662937,4762.666665279996,11.448717945384605,$389.33 / -$210.67,39.782684896468496,0.7867841407054273,10,0.8059991718029013,1.2705696202221826,FAIL,83.5783981882244,41.666666666666664,2012,2003 – 2026,23.315423226100844,416/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ENGULF_f3s8_GOLD_H1_SL0.03_TP2.0.py,NOT PRESENT
ND_ALL_ICHI_TK_f3s8_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,464,30.81896551724138,1.0199212985735362,1360.7999999999993,2.9327586206896537,$487.20 / -$212.80,74.95414584782763,0.14353219137625478,18,0.19544956848588546,1.4490339773484349,FAIL,115.83246170954311,41.666666666666664,2011,2003 – 2026,23.315423226100844,464/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ICHI_TK_f3s8_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_EMA_RIBBON_f8s21_GOLD_H1_SL0.03_TP2.0,H1,PENDING,BOTH,0.03,2.0,446,34.52914798206278,0.9746835442800305,-1557.3333348200028,-3.491778777623325,$389.33 / -$210.67,68.12865497871672,-0.1670958513602974,12,-0.2584913249582471,1.155063291111075,FAIL,121.33557558022773,41.666666666666664,2015,2003 – 2026,23.315423226100844,446/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_EMA_RIBBON_f8s21_GOLD_H1_SL0.03_TP2.0.py,NOT PRESENT
ND_MTF_HURST_CH_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,450,32.44444444444444,1.0995498614958445,6439.999999999998,14.311111111111106,$487.20 / -$212.80,39.68614604248131,1.071761416589001,12,0.9263622833583193,1.33108935128519,FAIL,82.91943104329232,58.333333333333336,2017,2003 – 2026,23.315423226100844,450/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_HURST_CH_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_KELTNER_BO_f5s13_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,694,32.13256484149856,1.0609027286309665,6196.0,8.927953890489913,$484.00 / -$216.00,50.133067198935464,1.0278699402786995,14,0.7194990406648143,1.1438746438746439,FAIL,109.84090421802294,45.833333333333336,2010,2003 – 2026,23.315423226100844,694/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_KELTNER_BO_f5s13_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_MTF_MACD_HIST_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,469,32.19616204690831,1.0871400198609729,5896.8,12.57313432835821,$487.20 / -$212.80,49.43757345122837,0.8343898573692554,18,0.8325354705709784,1.4275541795665638,FAIL,87.9396144386256,37.5,2016,2003 – 2026,23.315423226100844,469/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_MACD_HIST_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_MACD_ZERO_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,469,32.19616204690831,1.0871400198609729,5896.8,12.57313432835821,$487.20 / -$212.80,49.43757345122837,0.8343898573692554,18,0.8325354705709784,1.4275541795665638,FAIL,93.912731239057,37.5,2016,2003 – 2026,23.315423226100844,469/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_MACD_ZERO_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_ROC_ZERO_f5s13_GOLD_H1_SL0.03_TP2.5,H1,PENDING,BOTH,0.03,2.5,351,30.76923076923077,1.0323488044773366,1655.999998829997,4.717948714615376,$489.33 / -$210.67,53.424404658108216,0.21458189339942915,12,0.27359038830796506,1.1919553630642927,FAIL,109.60155538103893,50.0,2015,2003 – 2026,23.315423226100844,351/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_ROC_ZERO_f5s13_GOLD_H1_SL0.03_TP2.5.py,NOT PRESENT
ND_MTF_SUPERT_PROXY_f21s55_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,465,30.107526881720432,0.9862348178137648,-952.0000000000009,-2.047311827956991,$487.20 / -$212.80,69.70869533474499,-0.12463343108504384,12,-0.13748638294211368,1.2148227712137487,FAIL,137.02878115199127,58.333333333333336,2017,2003 – 2026,23.315423226100844,465/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_SUPERT_PROXY_f21s55_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_SUPERT_PROXY_f5s13_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,732,32.10382513661202,1.059505179223489,6388.0,8.726775956284152,$484.00 / -$216.00,53.68180083937428,1.1350390902629708,14,0.7224541372621268,1.1506506506506506,FAIL,118.39134116420949,50.0,2010,2003 – 2026,23.315423226100844,732/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_SUPERT_PROXY_f5s13_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_MTF_TRIX_ZERO_f5s13_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,453,33.333333333333336,1.1447368421052628,9301.599999999997,20.533333333333324,$487.20 / -$212.80,44.845978664748905,1.5537885874649198,18,1.3243926910097317,1.4415204678362574,FAIL,74.22228063314517,58.333333333333336,2023,2003 – 2026,23.315423226100844,453/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_TRIX_ZERO_f5s13_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_TSI_CROSS_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,469,32.19616204690831,1.0871400198609729,5896.8,12.57313432835821,$487.20 / -$212.80,49.43757345122837,0.8343898573692554,18,0.8325354705709784,1.4275541795665638,FAIL,86.13218457238582,37.5,2016,2003 – 2026,23.315423226100844,469/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_TSI_CROSS_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_VM_KELTNER_BO_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,571,36.60245183887916,1.0505130228887132,3891.199999999999,6.814711033274954,$387.20 / -$212.80,45.73329853862213,0.6938659058487873,12,0.5634078953109268,1.29691249400096,FAIL,98.94261351902472,58.333333333333336,2016,2003 – 2026,23.315423226100844,571/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_KELTNER_BO_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_VM_RSI_MA_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,619,33.11793214862682,0.9009843449202712,-8723.2,-14.092407108239097,$387.20 / -$212.80,105.9060589216233,-0.715391680881773,11,-1.241631731057421,0.9237709658762291,FAIL,208.8455545051616,50.0,2013,2003 – 2026,23.315423226100844,619/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_RSI_MA_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_VM_SUPERT_PROXY_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,567,36.15520282186949,1.030407510488929,2342.399999999997,4.131216931216926,$387.20 / -$212.80,41.244271628940446,0.4929292929292919,14,0.34124800622389745,1.2009022556390976,FAIL,114.01360581968126,58.333333333333336,2008,2003 – 2026,23.315423226100844,567/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_SUPERT_PROXY_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_ATR_BO_f8s21_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,579,35.924006908462864,1.02012443507691,1588.7999999999984,2.7440414507771993,$387.20 / -$212.80,67.15272448196498,0.22697142857142738,11,0.22937106989493683,1.3170068027210882,FAIL,114.26423807366758,37.5,2006,2003 – 2026,23.315423226100844,579/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ATR_BO_f8s21_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP2.0,H1,PENDING,BOTH,0.02,2.0,841,37.45541022592152,1.064638783269962,7344.0,8.732461355529132,$384.00 / -$216.00,33.56756756756757,1.4782608695652173,10,0.8720296802128866,1.1544011544011543,FAIL,103.44284868863483,62.5,2024,2003 – 2026,23.315423226100844,841/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP2.0.py,NOT PRESENT
ND_ALL_HMA_CROSS_f8s21_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,468,29.700854700854702,0.9672852343625019,-2290.4000000000024,-4.894017094017099,$487.20 / -$212.80,117.63673811884972,-0.18565592374035414,13,-0.33100219399322894,1.4881578947368421,FAIL,142.54694301106704,41.666666666666664,2017,2003 – 2026,23.315423226100844,468/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_HMA_CROSS_f8s21_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_KAMA_TREND_f5s13_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,732,32.10382513661202,1.059505179223489,6388.0,8.726775956284152,$484.00 / -$216.00,53.68180083937428,1.1350390902629708,14,0.7224541372621268,1.1506506506506506,FAIL,115.37399999999988,50.0,2010,2003 – 2026,23.315423226100844,732/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_KAMA_TREND_f5s13_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_ALL_MACD_HIST_f8s21_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,597,36.01340033500838,1.0240916427193631,1958.3999999999958,3.2804020100502442,$387.20 / -$212.80,51.291841669848615,0.3037220843672449,15,0.2782828254907351,1.0442628309905195,FAIL,118.93932594706493,58.333333333333336,2020,2003 – 2026,23.315423226100844,597/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_MACD_HIST_f8s21_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_OBV_CROSS_f13s34_GOLD_H1_SL0.02_TP2.0,H1,PENDING,BOTH,0.02,2.0,836,38.75598086124402,1.125,13824.0,16.535885167464116,$384.00 / -$216.00,24.7791519434629,3.0802139037433154,9,1.63560386402087,1.2002830856334041,FAIL,74.51874842135203,75.0,2009,2003 – 2026,23.315423226100844,836/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_OBV_CROSS_f13s34_GOLD_H1_SL0.02_TP2.0.py,NOT PRESENT
ND_ALL_ROC_ZERO_f5s13_GOLD_H1_SL0.03_TP2.0,H1,PENDING,BOTH,0.03,2.0,450,34.44444444444444,0.9710362582899886,-1800.0000015000028,-4.00000000333334,$389.33 / -$210.67,57.92048930338469,-0.23759239721996317,9,-0.29761214836247085,1.125854794094473,FAIL,133.17679499651953,33.333333333333336,2015,2003 – 2026,23.315423226100844,450/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ROC_ZERO_f5s13_GOLD_H1_SL0.03_TP2.0.py,NOT PRESENT
