47,CANDLE_ENGULFING f21/s100 p1=52.0 p2=52.0 p3=1.0 off=4.75 exp=5,CANDLE_ENGULFING,D1,LIMIT,LONG_ONLY,23.5,24.5,129,60.46511627906977,1.0578829887253558,84.25380000000035,0.6531302325581423,2.267172530937096,0.31058428500616453,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
48,DONCHIAN f5/s144 p1=62.0 p2=66.0 p3=1.0 off=3.0 exp=3,DONCHIAN,D1,LIMIT,BOTH,24.5,24.5,129,59.689922480620154,1.0047437806911035,7.640580000000455,0.05922930232558492,3.6458723644650735,0.024203219439126157,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
49,DONCHIAN f3/s89 p1=66.0 p2=55.0 p3=1.0 off=3.0 exp=4,DONCHIAN,D1,LIMIT,BOTH,23.0,23.5,127,67.71653543307086,1.3723312848167895,436.9294000000002,3.4403889763779545,1.9275456140166267,1.7267246203918702,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
50,DONCHIAN f3/s100 p1=55.0 p2=58.0 p3=1.0 off=1.0 exp=7,DONCHIAN,D1,LIMIT,BOTH,22.0,23.0,126,65.07936507936508,1.2249578259285978,275.72409,2.1882864285714283,2.5267209334155307,1.0999765389846416,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
51,ATR_BREAKOUT f3/s13 p1=2.2 p2=55.0 p3=1.0 off=4.75 exp=4,ATR_BREAKOUT,D1,LIMIT,LONG_ONLY,23.0,23.5,108,62.96296296296296,1.0886081296582735,102.82343000000081,0.9520687962963038,1.9863135215569625,0.42248178674845466,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
52,ZSCORE_REVERSION f26/s55 p1=1.0 p2=30.0 p3=1.0 off=1.5 exp=7,ZSCORE_REVERSION,D1,LIMIT,LONG_ONLY,13.5,16.5,77,61.03896103896104,1.1894158578760912,98.34864000000024,1.277255064935068,1.1954041315550525,0.7420537767209875,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
53,DONCHIAN f3/s144 p1=52.0 p2=66.0 p3=1.0 off=1.0 exp=2,DONCHIAN,D1,LIMIT,LONG_ONLY,16.5,21.0,75,62.666666666666664,1.2052969497060515,127.56724000000023,1.7008965333333363,1.6135660514403447,0.7760837277590422,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
54,BOLLINGER_REVERSION f26/s50 p1=1.2 p2=30.0 p3=1.0 off=4.0 exp=8,BOLLINGER_REVERSION,D1,LIMIT,LONG_ONLY,11.5,15.0,73,57.534246575342465,1.0093279877550103,4.4478199999997425,0.060929041095886885,1.3129769852534228,0.038724946213037965,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
55,ZSCORE_REVERSION f26/s50 p1=1.3 p2=30.0 p3=1.0 off=0.5 exp=4,ZSCORE_REVERSION,D1,LIMIT,LONG_ONLY,13.0,20.0,70,52.857142857142854,1.077998018418339,43.53224000000002,0.6218891428571431,1.2003221944713907,0.3112018117917702,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
56,ZSCORE_REVERSION f21/s50 p1=1.0 p2=25.0 p3=1.0 off=3.5 exp=8,ZSCORE_REVERSION,D1,LIMIT,LONG_ONLY,7.5,18.0,70,42.857142857142854,1.0738582895178947,35.41968000000033,0.5059954285714332,1.418925298304752,0.24795902838926057,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
57,ZSCORE_REVERSION f26/s89 p1=1.0 p2=30.0 p3=1.0 off=3.25 exp=5,ZSCORE_REVERSION,D1,LIMIT,LONG_ONLY,12.0,17.5,70,52.857142857142854,1.0306284823165015,15.975915000000217,0.22822735714286024,1.4372731382088357,0.12367551913333126,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
58,BOLLINGER_REVERSION f26/s34 p1=1.2 p2=30.0 p3=1.0 off=3.75 exp=5,BOLLINGER_REVERSION,D1,LIMIT,LONG_ONLY,9.5,20.5,66,50.0,1.2779790137976448,124.97914500000017,1.8936234090909116,1.4557890121790718,0.9754516945822882,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
59,ZSCORE_REVERSION f26/s55 p1=1.7 p2=30.0 p3=1.0 off=2.0 exp=6,ZSCORE_REVERSION,D1,LIMIT,LONG_ONLY,12.5,14.0,66,65.15151515151516,1.1794524220405909,68.84518999999987,1.0431089393939375,1.184558152475698,0.6383204890050443,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
60,DONCHIAN f3/s144 p1=52.0 p2=52.0 p3=1.0 off=4.0 exp=3,DONCHIAN,D1,LIMIT,LONG_ONLY,11.5,24.5,65,47.69230769230769,1.003469876301683,2.0546800000001397,0.03161046153846369,1.7953710985753921,0.013524739412480257,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
61,ZSCORE_REVERSION f26/s50 p1=0.7 p2=30.0 p3=1.0 off=0.5 exp=6,ZSCORE_REVERSION,D1,STOP,LONG_ONLY,18.5,25.0,62,51.61290322580645,1.0139686338517047,9.357070000000057,0.15092048387096865,2.4000377205071004,0.0540360205753746,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
62,ZSCORE_REVERSION f26/s34 p1=0.7 p2=30.0 p3=1.0 off=0.75 exp=6,ZSCORE_REVERSION,D1,LIMIT,LONG_ONLY,17.0,24.0,61,57.377049180327866,1.3095642610727984,167.91519000000025,2.7527080327868894,1.2838566626380519,1.045279171934114,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
63,BOLLINGER_REVERSION f26/s144 p1=1.2 p2=30.0 p3=1.0 off=1.5 exp=7,BOLLINGER_REVERSION,D1,LIMIT,LONG_ONLY,16.5,17.5,61,62.295081967213115,1.150275716936247,70.23473000000024,1.1513890163934466,1.2125327658974212,0.5293159586371643,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
64,ZSCORE_REVERSION f26/s55 p1=1.3 p2=30.0 p3=1.0 off=2.5 exp=7,ZSCORE_REVERSION,D1,LIMIT,LONG_ONLY,17.0,17.0,60,65.0,1.2318420499164664,101.3494600000003,1.6891576666666717,1.045253202473642,0.7769281924737192,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
65,ZSCORE_REVERSION f21/s89 p1=1.0 p2=25.0 p3=1.0 off=2.75 exp=7,ZSCORE_REVERSION,D1,LIMIT,LONG_ONLY,7.5,21.5,60,35.0,1.0038374661081277,1.7614400000003911,0.02935733333333985,1.7952998849235593,0.012302493169660573,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
